
  LIFO    => MS=1272.00, TWT=1378.00 , IdleAvg=490.00, WaitAvg=276.29, T=0.642s
  SRPT    => MS=1282.00, TWT=1418.00 , IdleAvg=499.85, WaitAvg=244.04, T=0.642s
  OPR     => MS=1244.00, TWT=1218.00 , IdleAvg=453.69, WaitAvg=228.79, T=0.641s
  ECT     => MS=1277.00, TWT=1770.00 , IdleAvg=493.77, WaitAvg=235.04, T=0.643s
  LLM     => MS=1339.00, TWT=1520.00 , IdleAvg=545.08, WaitAvg=237.96, T=0.643s
  Random  => MS=1274.00, TWT=1830.00 , IdleAvg=479.77, WaitAvg=303.71, T=0.641s
  EDD     => MS=1251.00, TWT=298.00  , IdleAvg=482.54, WaitAvg=248.00, T=0.642s
  MST     => MS=1277.00, TWT=208.00  , IdleAvg=506.54, WaitAvg=278.00, T=0.644s
  GPISRule1 => MS=1302.00, TWT=626.00  , IdleAvg=519.31, WaitAvg=273.08, T=0.643s
  GPISRule2 => MS=1253.00, TWT=298.00  , IdleAvg=485.38, WaitAvg=290.75, T=0.643s
  GPISRule3 => MS=1198.00, TWT=334.00  , IdleAvg=431.08, WaitAvg=240.42, T=0.643s
  GPISRule4 => MS=1277.00, TWT=208.00  , IdleAvg=506.54, WaitAvg=278.00, T=0.644s
  GPISRule5 => MS=1287.00, TWT=835.00  , IdleAvg=475.54, WaitAvg=264.71, T=0.639s
  GPISRule6 => MS=1231.00, TWT=1844.00 , IdleAvg=448.23, WaitAvg=236.25, T=0.656s

=== INSTANCE: test_small_flex_events_2_util0.75_ec0.08_nm16_v0.json (Machines: 16, Total Jobs Defined: 25) ===
  SPT     => MS=975.00 , TWT=197.00  , IdleAvg=344.94, WaitAvg=237.79, T=0.794s
  LPT     => MS=1292.00, TWT=4029.00 , IdleAvg=508.88, WaitAvg=347.08, T=0.781s
  FIFO    => MS=1323.00, TWT=2455.00 , IdleAvg=593.88, WaitAvg=290.42, T=0.791s
  LIFO    => MS=1211.00, TWT=1455.00 , IdleAvg=489.19, WaitAvg=301.71, T=0.786s
  SRPT    => MS=1215.00, TWT=1274.00 , IdleAvg=527.50, WaitAvg=254.96, T=0.788s
  OPR     => MS=1255.00, TWT=2314.00 , IdleAvg=556.69, WaitAvg=238.88, T=0.799s
  ECT     => MS=1255.00, TWT=1444.00 , IdleAvg=575.44, WaitAvg=226.75, T=0.791s
  LLM     => MS=1323.00, TWT=2455.00 , IdleAvg=593.88, WaitAvg=290.42, T=0.797s
  Random  => MS=1161.00, TWT=1725.00 , IdleAvg=461.31, WaitAvg=277.88, T=0.792s
  EDD     => MS=1211.00, TWT=379.00  , IdleAvg=496.12, WaitAvg=255.04, T=0.882s
  MST     => MS=1211.00, TWT=476.00  , IdleAvg=507.31, WaitAvg=255.33, T=0.801s
  GPISRule1 => MS=1050.00, TWT=136.00  , IdleAvg=354.12, WaitAvg=249.29, T=0.792s
  GPISRule2 => MS=1219.00, TWT=749.00  , IdleAvg=517.00, WaitAvg=305.42, T=0.803s
  GPISRule3 => MS=1262.00, TWT=909.00  , IdleAvg=551.31, WaitAvg=282.29, T=0.794s
  GPISRule4 => MS=1211.00, TWT=476.00  , IdleAvg=507.31, WaitAvg=255.33, T=0.784s
  GPISRule5 => MS=1269.00, TWT=98.00   , IdleAvg=567.31, WaitAvg=252.21, T=0.788s
  GPISRule6 => MS=1215.00, TWT=2008.00 , IdleAvg=522.31, WaitAvg=258.79, T=0.789s

=== INSTANCE: test_small_flex_events_3_util0.75_ec0.15_nm10_v0.json (Machines: 10, Total Jobs Defined: 25) ===
  SPT     => MS=1605.00, TWT=608.00  , IdleAvg=562.70, WaitAvg=188.83, T=0.471s
  LPT     => MS=1882.00, TWT=3608.00 , IdleAvg=670.40, WaitAvg=333.21, T=0.463s
  FIFO    => MS=1749.00, TWT=1961.00 , IdleAvg=654.40, WaitAvg=235.88, T=0.467s
  LIFO    => MS=1627.00, TWT=1344.00 , IdleAvg=560.80, WaitAvg=242.08, T=0.468s
  SRPT    => MS=1674.00, TWT=1521.00 , IdleAvg=556.90, WaitAvg=230.00, T=0.468s
  OPR     => MS=1789.00, TWT=1858.00 , IdleAvg=697.90, WaitAvg=220.50, T=0.470s
  ECT     => MS=1788.00, TWT=2318.00 , IdleAvg=697.50, WaitAvg=231.71, T=0.470s
  LLM     => MS=1749.00, TWT=1961.00 , IdleAvg=654.40, WaitAvg=235.88, T=0.468s
  Random  => MS=1882.00, TWT=1977.00 , IdleAvg=777.40, WaitAvg=279.67, T=0.468s
  EDD     => MS=1732.00, TWT=524.00  , IdleAvg=628.50, WaitAvg=244.83, T=0.502s
  MST     => MS=1747.00, TWT=742.00  , IdleAvg=661.30, WaitAvg=235.62, T=0.495s
  GPISRule1 => MS=1630.00, TWT=516.00  , IdleAvg=514.10, WaitAvg=240.38, T=0.480s
  GPISRule2 => MS=1715.00, TWT=1101.00 , IdleAvg=617.10, WaitAvg=281.29, T=0.471s
